Key,English,Chinese,InSimpCn,IsDuplicate,IsNotCardKey,IsGameKey,CardDefault,SimpEn-English,SimpEn-Chinese,SimpCn-English,SimpCn-Chinese
Cod_Gs_SpecialEvent_Foggy_DegreeFog_Statuses[4].GameName,,迷雾弥漫,N,,,,迷雾弥漫,a dense fog (idiom); completely filled with mists,迷雾弥漫,,
Cod_Gs_SpecialEvent_Foggy_Port_Count_GameName,,Gs_SpecialEvent_Foggy_Port_Count,N,,,,Gs_SpecialEvent_Foggy_Port_Count,Gs_SpecialEvent_Foggy_Port_Count,Gs_SpecialEvent_Foggy_Port_Count,,
Cod_Gs_SpecialEvent_Foggy_Port_PersistentCount_GameName,,Gs_SpecialEvent_Foggy_Port_PersistentCount,N,,,,Gs_SpecialEvent_Foggy_Port_PersistentCount,Gs_SpecialEvent_Foggy_Port_PersistentCount,Gs_SpecialEvent_Foggy_Port_PersistentCount,,
Cod_Gs_SpecialEvent_Foggy_Port_PersistentCount_NotEnoughText,,迷雾逐渐退散了..,N,,,,迷雾逐渐退散了..,The fog is receding...,迷雾逐渐退散了..,,
Cod_Gs_SpecialEvent_Foggy_Port_PresenceCount_GameName,,Gs_SpecialEvent_Foggy_Port_PresenceCount,N,,,,Gs_SpecialEvent_Foggy_Port_PresenceCount,Gs_SpecialEvent_Foggy_Port_PresenceCount,Gs_SpecialEvent_Foggy_Port_PresenceCount,,
Cod_Gs_SpecialEvent_Foggy_Port_PresenceCount_NotEnoughText,,海雾尚未蔓延至该地区。,N,,,,海雾尚未蔓延至该地区。,Sea fog has not yet spread to the region.,海雾尚未蔓延至该地区。,,
Cod_Gs_SpecialEvent_Foggy_PortBeach_PresenceCount_GameName,,Gs_SpecialEvent_Foggy_PortBeach_PresenceCount,N,,,,Gs_SpecialEvent_Foggy_PortBeach_PresenceCount,Gs_SpecialEvent_Foggy_PortBeach_PresenceCount,Gs_SpecialEvent_Foggy_PortBeach_PresenceCount,,
Cod_Gs_SpecialEvent_Foggy_PortBeach_PresenceCount_NotEnoughText,,海雾尚未蔓延至该地区。,N,,,,海雾尚未蔓延至该地区。,Sea fog has not yet spread to the region.,海雾尚未蔓延至该地区。,,
Cod_Gs_SpecialWeapon_UnLock_IncendiaryBottle_GameName,,Gs_SpecialWeapon_UnLock_IncendiaryBottle,N,,,,Gs_SpecialWeapon_UnLock_IncendiaryBottle,Gs_SpecialWeapon_UnLock_IncendiaryBottle,Gs_SpecialWeapon_UnLock_IncendiaryBottle,,
Cod_Gs_SpecialWeapon_UnLock_IncendiaryBottle_NotEnoughText,,需要更高燃烧瓶制作熟练度,N,,,,需要更高燃烧瓶制作熟练度,Requires higher Molotov cocktail crafting proficiency,需要更高燃烧瓶制作熟练度,,
Cod_Gs_StartingItem_HumanNecklace_GameName,,StartingItem_HumanNecklace,N,,,,StartingItem_HumanNecklace,StartingItem_HumanNecklace,StartingItem_HumanNecklace,,
Cod_Gs_Vehicle_AssaultVehicleBehaviorCount_GameName,,Gs_Vehicle_AssaultVehicleBehaviorCount,N,,,,Gs_Vehicle_AssaultVehicleBehaviorCount,Gs_Vehicle_AssaultVehicleBehaviorCount,Gs_Vehicle_AssaultVehicleBehaviorCount,,
Cod_Gs_Vultures_FlyDownCount_GameName,,Vultures_FlyDownCount,N,,,,Vultures_FlyDownCount,Vultures_FlyDownCount,Vultures_FlyDownCount,,
Cod_Gs_Vultures_FlyDownCount_RestrictionsCounter_GameName,,Vultures_FlyDownCount,N,,,,Vultures_FlyDownCount,Vultures_FlyDownCount,Vultures_FlyDownCount,,
Cod_Gs_ZombiePresenceCounter_GameName,,Gs_ZombiePresenceCounter,N,,,,Gs_ZombiePresenceCounter,Gs_ZombiePresenceCounter,Gs_ZombiePresenceCounter,,
Cod_Gs_ZombieSiegeBattle_AerialBombardmentCount_GameName,,Gs_ZombieSiegeBattle_AerialBombardmentCount,N,,,,Gs_ZombieSiegeBattle_AerialBombardmentCount,Gs_ZombieSiegeBattle_AerialBombardmentCount,Gs_ZombieSiegeBattle_AerialBombardmentCount,,
Cod_Gs_ZombieSiegeBattle_ZombieSiegeBattleCount_GameName,,Gs_ZombieSiegeBattle_ZombieSiegeBattleCount,N,,,,Gs_ZombieSiegeBattle_ZombieSiegeBattleCount,Gs_ZombieSiegeBattle_ZombieSiegeBattleCount,Gs_ZombieSiegeBattle_ZombieSiegeBattleCount,,
Cod_Lq_InfectedBlood_CardDescription,,液体间有丝状物浮动。,N,,,,液体间有丝状物浮动。,There are filaments floating between the liquids.,液体间有丝状物浮动。,,
Cod_Lq_InfectedBlood_CardName,,红水,N,,,,红水,red water,红水,,
Cod_Lq_InfectedBlood_DismantleActions[0].ActionName,,饮用,N,,,,饮用,drinking or drinkable (water),饮用,,
Cod_MEnn_BeginningPlot_PageStep_Five_Five_NodeEffect.ActionName,,,N,,x,,,proceed with,继续,,
Cod_MEnn_BeginningPlot_PageStep_Five_Four_NodeEffect.ActionName,,,N,,x,,,proceed with,继续,,
Cod_MEnn_BeginningPlot_PageStep_Four_Five_NodeEffect.ActionName,,,N,,x,,,grocery bag,杂物袋,,
Cod_MEnn_BeginningPlot_PageStep_Four_Four_GroceryBag_NodeEffect.ActionName,,,N,,x,,,grocery bag,杂物袋,,
Cod_MEnn_BeginningPlot_PageStep_Four_Four_Pans_NodeEffect.ActionName,,,N,,x,,,a pot,一口锅,,
Cod_MEnn_BeginningPlot_PageStep_Four_Four_WeaponsBox_NodeEffect.ActionName,,,N,,x,,,weapons box,武器箱,,
Cod_MEnn_BeginningPlot_PageStep_Four_Six_NodeEffect.ActionName,,,N,,x,,,grocery bag,杂物袋,,
Cod_MEnn_BeginningPlot_PageStep_One_Three_Food_NodeEffect.ActionName,,,N,,x,,,foods,食物,,
Cod_MEnn_BeginningPlot_PageStep_One_Three_Medicine_NodeEffect.ActionName,,,N,,x,,,medicaments,药品,,
Cod_MEnn_BeginningPlot_PageStep_One_Three_Tools_NodeEffect.ActionName,,,N,,x,,,artifact,工具,,
Cod_MEnn_BeginningPlot_PageStep_Six_Three_NodeEffect.ActionName,,,N,,x,,,proceed with,继续,,
Cod_MEnn_BeginningPlot_PageStep_Six_Two_NodeEffect.ActionName,,,N,,x,,,proceed with,继续,,
Cod_MEnn_BeginningPlot_PageStep_Three_Four_NodeEffect.ActionName,,,N,,x,,,proceed with,继续,,
Cod_MEnn_BeginningPlot_PageStep_Three_Three_NodeEffect.ActionName,,,N,,x,,,proceed with,继续,,
Cod_MEnn_BeginningPlot_PageStep_Two_Cat_NodeEffect.ActionName,,,N,,x,,,foods,食物,,
Cod_MEnn_BeginningPlot_PageStep_Two_Crowbar_NodeEffect.ActionName,,,N,,x,,,medicaments,药品,,
Cod_MEnn_BeginningPlot_PageStep_Two_RainCoat_NodeEffect.ActionName,,,N,,x,,,foods,食物,,
Cod_Nc_AirDrop_LevelOne_CardDescription,,箱上有着WERO识别码，高度密封。,N,,,,箱上有着WERO识别码，高度密封。,The case has a WERO identification code and is highly sealed.,箱上有着WERO识别码，高度密封。,,
Cod_Nc_AirDrop_LevelOne_CardInteractions[0].ActionName,,强拆,N,,,,强拆,demolish by force,强拆,,
Cod_Nc_AirDrop_LevelOne_CardInteractions[1].ActionName,,解锁,N,,,,解锁,release,解锁,,
Cod_Nc_AirDrop_LevelOne_CardInteractions[1].RequiredReceivingDurabilities.FailMessage,,锁已经被打开了,N,,,,锁已经被打开了,The lock's been opened.,锁已经被打开了,,
Cod_Nc_AirDrop_LevelOne_CardName,,<color=#FFFF00>空投</color>,N,,,,<color=#FFFF00>空投</color>,<color=#FFFF00>空投</color>,<color=#FFFF00>空投</color>,,
Cod_Nc_AirDrop_LevelOne_DismantleActions[0].ActionName,,打开,N,,,,打开,show (a ticket),打开,,
Cod_Nc_AirDrop_LevelOne_DismantleActions[0].FadeMessage,,空投未解封,N,,,,空投未解封,Unsealed air drop,空投未解封,,
Cod_Nc_Animal_Seagull_Biocluster_LevelThree_CardDescription,,,N,,x,,,A pile of feathers.,A pile of feathers.,,
Cod_Nc_Animal_Seagull_Biocluster_LevelThree_CardName,,,N,,x,,,Feathers,Feathers,,
Cod_Nc_Antidote_ACGTest_CardDescription,,来源不明，背后有一个三角形的图案。,N,,,,来源不明，背后有一个三角形的图案。,"Unknown origin, with a triangular design on the back.",来源不明，背后有一个三角形的图案。,,
Cod_Nc_Antidote_ACGTest_CardName,,ACG试验剂,N,,,,ACG试验剂,ACG test agent,ACG试验剂,,
Cod_Nc_Antidote_ACGTest_DismantleActions[0].ActionName,,注射,N,,,,注射,injection molding,注射,,
Cod_Nc_Antidote_CardDescription,,"仅存的希望,,多一点点的时间..",N,,,,"仅存的希望,,多一点点的时间..",Just a little more time...,"仅存的希望,,多一点点的时间..",,
Cod_Nc_Antidote_CardName,,解毒剂,N,,,,解毒剂,antidote,解毒剂,,
Cod_Nc_Antidote_DismantleActions[0].ActionName,,注射,N,,,,注射,injection molding,注射,,
Cod_Nc_Bandage_CardDescription,,经过简单处理后的包扎绷带。,N,,,,经过简单处理后的包扎绷带。,The bandage after a simple treatment.,经过简单处理后的包扎绷带。,,
Cod_Nc_Bandage_CardName,,绷带,N,,,,绷带,bandage (loanword),绷带,,
Cod_Nc_Bandage_MedicalBandages_CardDescription,,散发着淡淡消毒水的味道。,N,,,,散发着淡淡消毒水的味道。,It smelled faintly of disinfectant.,散发着淡淡消毒水的味道。,,
Cod_Nc_Bandage_MedicalBandages_CardName,,<color=#00BFFF>医用绷带</color>,N,,,,<color=#00BFFF>医用绷带</color>,<color=#00BFFF>Medical Bandage</color>,<color=#00BFFF>医用绷带</color>,,
Cod_Nc_Base_IronPillar_CardDescription,,海岸边境上的铁柱。\n\n黄棕色锈迹上爬满了红色丝状植株。,N,,,,海岸边境上的铁柱。\n\n黄棕色锈迹上爬满了红色丝状植株。,Iron pillars on the coastal border. \n\\n Yellowish brown rust covered with red filamentous plants.,海岸边境上的铁柱。\n\n黄棕色锈迹上爬满了红色丝状植株。,,
Cod_Nc_Base_IronPillar_CardInteractions[0].ActionName,,切割,N,,,,切割,cuts,切割,,
Cod_Nc_Base_IronPillar_CardInteractions[1].ActionName,,切割,N,,,,切割,cuts,切割,,
Cod_Nc_Base_IronPillar_CardInteractions[2].ActionName,,处理,N,,,,处理,deal with,处理,,
Cod_Nc_Base_IronPillar_CardInteractions[3].ActionName,,处理,N,,,,处理,deal with,处理,,
Cod_Nc_Base_IronPillar_CardInteractions[5].ActionLog.LogText,,,N,,x,,,I skinned a Piglet.,I skinned a Piglet.,,
Cod_Nc_Base_IronPillar_CardInteractions[5].ActionName,,处理,N,,,,处理,deal with,处理,,
Cod_Nc_Base_IronPillar_DismantleActions[0].ActionName,,取下,N,,,,取下,detach,取下,,
Cod_Nc_Base_IronPillar_FailMessage,,铁柱表面仅有少量红丝。,N,,,,铁柱表面仅有少量红丝。,There are only a few red wires on the surface of the iron column.,铁柱表面仅有少量红丝。,,
Cod_Nc_Base_IronPillar_NotEnoughText,,铁柱表面的红色丝状物很少。,N,,,,铁柱表面的红色丝状物很少。,There is very little red filaments on the surface of the iron column.,铁柱表面的红色丝状物很少。,,
Cod_Nc_Base_Organizer_CardDescription*,,塑料简易缝合而成的收纳盒。\n\n可以保护存储物不受其他因素干扰。,N,,,,塑料简易缝合而成的收纳盒。\n\n可以保护存储物不受其他因素干扰。,Plastic simple sewn together organizer. \n\n protects the storage from other elements.,塑料简易缝合而成的收纳盒。\n\n可以保护存储物不受其他因素干扰。,,
Cod_Nc_Base_Organizer_CardName*,,储物箱,N,,,,储物箱,storage box,储物箱,,
Cod_Nc_Base_Organizer_DismantleActions[0].ActionName,,放置,N,,,,放置,place,放置,,
Cod_Nc_Base_Organizer_Location_CardDescription*,,塑料简易缝合而成的收纳盒。\n\n可以保护存储物不受其他因素干扰。,N,,,,塑料简易缝合而成的收纳盒。\n\n可以保护存储物不受其他因素干扰。,Plastic simple sewn together organizer. \n\n protects the storage from other elements.,塑料简易缝合而成的收纳盒。\n\n可以保护存储物不受其他因素干扰。,,
Cod_Nc_Base_Organizer_Location_CardName*,,储物箱,N,,,,储物箱,storage box,储物箱,,
Cod_Nc_Base_Organizer_Location_DismantleActions[0].ActionName,,放置,N,,,,放置,place,放置,,
Cod_Nc_Base_PhotoWall_CardDescription,,上面有着很多照片。,N,,,,上面有着很多照片。,It has a lot of photos on it.,上面有着很多照片。,,
Cod_Nc_Base_PhotoWall_Girl_CardDescription,,一位小女孩的照片，旁边有着模糊不清的字迹：安娜....在戴森街24号失踪——,N,,,,一位小女孩的照片，旁边有着模糊不清的字迹：安娜....在戴森街24号失踪——,A photo of a little girl with faint handwriting next to her: anna .... Missing at 24 Dyson Street--,一位小女孩的照片，旁边有着模糊不清的字迹：安娜....在戴森街24号失踪——,,
Cod_Nc_Base_PlasticTent_ActionName,,拆散,N,,,,拆散,"break up (a marriage, family etc)",拆散,,
Cod_Nc_Base_PlasticTent_CardDescription,,一个临时搭建的家。\n\n末世之中一个宁静栖息地。,N,,,,一个临时搭建的家。\n\n末世之中一个宁静栖息地。,A makeshift home. \n\n A peaceful habitat in the midst of the post-apocalyptic world.,一个临时搭建的家。\n\n末世之中一个宁静栖息地。,,
Cod_Nc_Base_PlasticTent_CardName,,帐篷,N,,,,帐篷,帐篷,帐篷,,
Cod_Nc_Base_PlasticTent_DismantleActions[0].ActionName,,短休,N,,,,短休,break,短休,,
Cod_Nc_Base_PlasticTent_DismantleActions[0].FadeMessage,,Taking a nap...,N,,,,Taking a nap...,Taking a nap...,Taking a nap...,,
Cod_Nc_Base_PlasticTent_DismantleActions[0].StatInterruptions[1].Notification,,I'm too thirsty to sleep...,N,,,,I'm too thirsty to sleep...,I'm too thirsty to sleep...,I'm too thirsty to sleep...,,
Cod_Nc_Base_PlasticTent_DismantleActions[0].StatInterruptions[2].Notification,,I'm too hot to sleep...,N,,,,I'm too hot to sleep...,I'm too hot to sleep...,I'm too hot to sleep...,,
Cod_Nc_Base_PlasticTent_DismantleActions[0].StatInterruptions[3].Notification,,I'm too cold to sleep...,N,,,,I'm too cold to sleep...,I'm too cold to sleep...,I'm too cold to sleep...,,
Cod_Nc_Base_PlasticTent_DismantleActions[0].StatInterruptions[4].Notification,,I'm losing too much blood...,N,,,,I'm losing too much blood...,I'm losing too much blood...,I'm losing too much blood...,,
Cod_Nc_Base_PlasticTent_DismantleActions[0].StatInterruptions[5].Notification,,I'm not feeling well...,N,,,,I'm not feeling well...,I'm not feeling well...,I'm not feeling well...,,
Cod_Nc_Base_PlasticTent_DismantleActions[0].StatInterruptions[6].Notification,,I'm not feeling well...,N,,,,I'm not feeling well...,I'm not feeling well...,I'm not feeling well...,,
Cod_Nc_Base_PlasticTent_DismantleActions[1].ActionName,,睡眠,N,,,,睡眠,sleep,睡眠,,
Cod_Nc_Base_PlasticTent_DismantleActions[1].FadeMessage,,Sleeping...,N,,,,Sleeping...,Sleeping...,Sleeping...,,
Cod_Nc_Base_PlasticTent_DismantleActions[1].StatInterruptions[1].Notification,,I'm too thirsty to sleep...,N,,,,I'm too thirsty to sleep...,I'm too thirsty to sleep...,I'm too thirsty to sleep...,,
Cod_Nc_Base_PlasticTent_DismantleActions[1].StatInterruptions[2].Notification,,I'm too hot to sleep...,N,,,,I'm too hot to sleep...,I'm too hot to sleep...,I'm too hot to sleep...,,
Cod_Nc_Base_PlasticTent_DismantleActions[1].StatInterruptions[3].Notification,,I'm too cold to sleep...,N,,,,I'm too cold to sleep...,I'm too cold to sleep...,I'm too cold to sleep...,,
Cod_Nc_Base_PlasticTent_DismantleActions[1].StatInterruptions[4].Notification,,I'm losing too much blood...,N,,,,I'm losing too much blood...,I'm losing too much blood...,I'm losing too much blood...,,
Cod_Nc_Base_PlasticTent_DismantleActions[1].StatInterruptions[5].Notification,,I'm not feeling well...,N,,,,I'm not feeling well...,I'm not feeling well...,I'm not feeling well...,,
Cod_Nc_Base_PlasticTent_DismantleActions[1].StatInterruptions[6].Notification,,I'm not feeling well...,N,,,,I'm not feeling well...,I'm not feeling well...,I'm not feeling well...,,
Cod_Nc_Base_PlasticTent_DismantleActions[2].ActionName,,,N,,x,,,Dismantle,Dismantle,,
Cod_Nc_BasicMaterial_Electrical_Wires_CardDescription,,工业电缆，适用于各类应用场合。,N,,,,工业电缆，适用于各类应用场合。,Industrial cables for all types of applications.,工业电缆，适用于各类应用场合。,,
Cod_Nc_BasicMaterial_Electrical_Wires_CardName,,电缆,N,,,,电缆,(electric) cable,电缆,,
Cod_Nc_BasicMaterial_IndustrialMaterials_CardDescription,,可塑性较高的工业材料。,N,,,,可塑性较高的工业材料。,Highly malleable industrial material.,可塑性较高的工业材料。,,
Cod_Nc_BasicMaterial_IndustrialMaterials_CardName,,铁制材料,N,,,,铁制材料,ironwork,铁制材料,,
Cod_Nc_BasicMaterial_Iron_MetalChip_CardDescription,,一份来自不同器械的金属贴片。,N,,,,一份来自不同器械的金属贴片。,A copy of a metal patch from a different instrument.,一份来自不同器械的金属贴片。,,
Cod_Nc_BasicMaterial_Iron_MetalChip_CardInteractions,,磨合,N,,,,磨合,mating by rubbing together,磨合,,
Cod_Nc_BasicMaterial_Iron_MetalChip_CardName,,铁片,N,,,,铁片,iron filings,铁片,,
Cod_Nc_BasicMaterial_Iron_MetalParts_CardDescription,,一些散装的器械零件。,N,,,,一些散装的器械零件。,Some loose instrument parts.,一些散装的器械零件。,,
Cod_Nc_BasicMaterial_Iron_MetalParts_CardName,,零件,N,,,,零件,parts,零件,,
Cod_Nc_BasicMaterial_Iron_Nails_CardDescription,,一根锈迹斑驳的铁制钉。,N,,,,一根锈迹斑驳的铁制钉。,A rusty iron nail.,一根锈迹斑驳的铁制钉。,,
Cod_Nc_BasicMaterial_Iron_Nails_CardName,,铁钉,N,,,,铁钉,nails,铁钉,,
Cod_Nc_BasicMaterial_LeatherFragments_CardDescription,,来源各处的皮革碎片。\n\n将其拼接也许仍有一用。,N,,,,来源各处的皮革碎片。\n\n将其拼接也许仍有一用。,Pieces of leather from various sources. \n\n Putting it together may still have a use.,来源各处的皮革碎片。\n\n将其拼接也许仍有一用。,,
Cod_Nc_BasicMaterial_LeatherFragments_CardName,,皮革碎片,N,,,,皮革碎片,Leather Fragments,皮革碎片,,
Cod_Nc_BasicMaterial_Plastics_CardDescription,,工业塑料圈。\n常用于多种场合。,N,,,,工业塑料圈。\n常用于多种场合。,\n Industrial plastic ring. \nCommonly used in many applications.,\n工业塑料圈。\n常用于多种场合。,,
Cod_Nc_BasicMaterial_Plastics_CardName,,塑料,N,,,,塑料,plastics,塑料,,
Cod_Nc_BasicMaterial_Tires_Burn_CardDescription,,火焰附着在轮胎表面稳定灼烧着。,N,,,,火焰附着在轮胎表面稳定灼烧着。,The flame adhered to the surface of the tire burning steadily.,火焰附着在轮胎表面稳定灼烧着。,,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[0].ActionName,,Bat,N,,,,Bat,Bat,Bat,,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[1].ActionName,,Bird,N,,,,Bird,Bird,Bird,,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[10].ActionName,,Boiling Water,N,,,,Boiling Water,Boiling Water,Boiling Water,,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[11].ActionName,,Boiling Yam,N,,,,Boiling Yam,Boiling Yam,Boiling Yam,,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[12].ActionName,,Bonefish,N,,,,Bonefish,Bonefish,Bonefish,,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[13].ActionName,,Butter Baked Oysters,N,,,,Butter Baked Oysters,Butter Baked Oysters,Butter Baked Oysters,,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[14].ActionName,,Candied Ginger,N,,,,Candied Ginger,Candied Ginger,Candied Ginger,,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[15].ActionName,,Charred Remains,N,,,,Charred Remains,Charred Remains,Charred Remains,,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[15].CustomCookingText,,Burnt in {0},N,,,,Burnt in {0},Burnt in {0},Burnt in {0},,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[15].CustomNotification,,{0} is burnt...,N,,,,{0} is burnt...,{0} is burnt...,{0} is burnt...,,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[16].ActionName,,Drunken Crab,N,,,,Drunken Crab,Drunken Crab,Drunken Crab,,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[17].ActionName,,Coconut Fish,N,,,,Coconut Fish,Coconut Fish,Coconut Fish,,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[18].ActionName,,Coconut Meat,N,,,,Coconut Meat,Coconut Meat,Coconut Meat,,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[19].ActionName,,Coffee,N,,,,Coffee,Coffee,Coffee,,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[2].ActionName,,Boar,N,,,,Boar,Boar,Boar,,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[20].ActionName,,Conch Meat,N,,,,Conch Meat,Conch Meat,Conch Meat,,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[21].ActionName,,Cook Jerrycan,N,,,,Cook Jerrycan,Cook Jerrycan,Cook Jerrycan,,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[22].ActionName,,Crab,N,,,,Crab,Crab,Crab,,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[23].ActionName,,Dry Mud,N,,,,Dry Mud,Dry Mud,Dry Mud,,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[24].ActionName,,Egg,N,,,,Egg,Egg,Egg,,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[25].ActionName,,Fire Clay Bowl,N,,,,Fire Clay Bowl,Fire Clay Bowl,Fire Clay Bowl,,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[26].ActionName,,Fish N Chips,N,,,,Fish N Chips,Fish N Chips,Fish N Chips,,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[27].ActionName,,Fish Omelette,N,,,,Fish Omelette,Fish Omelette,Fish Omelette,,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[28].ActionName,,Fish Scraps,N,,,,Fish Scraps,Fish Scraps,Fish Scraps,,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[29].ActionName,,Fish Slices,N,,,,Fish Slices,Fish Slices,Fish Slices,,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[3].ActionName,,Boiling Citronella Mix,N,,,,Boiling Citronella Mix,Boiling Citronella Mix,Boiling Citronella Mix,,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[30].ActionName,,Fried Bananas,N,,,,Fried Bananas,Fried Bananas,Fried Bananas,,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[31].ActionName,,Glue Heat Up,N,,,,Glue Heat Up,Glue Heat Up,Glue Heat Up,,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[32].ActionName,,Goat,N,,,,Goat,Goat,Goat,,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[33].ActionName,,Goat Stew,N,,,,Goat Stew,Goat Stew,Goat Stew,,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[34].ActionName,,Goatfish,N,,,,Goatfish,Goatfish,Goatfish,,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[35].ActionName,,Grouper,N,,,,Grouper,Group,Grouper,,
Cod_Nc_BasicMaterial_Tires_Burn_CookingRecipes[37].ActionName,,Herring,N,,,,Herring,Herring,Herring,,
